JC107584,01/06/2019 03:23:00 AM,059XX W BELMONT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),N,N,1633,30,14,1136406,1920667,41.938476526,-87.774090236,"(41.938476526, -87.774090236)"
JC109222,01/08/2019 12:40:00 PM,054XX S WENTWORTH AVE,0460,BATTERY,SIMPLE,SMALL RETAIL STORE,N,N,225,3,08B,1175887,1869033,41.795991039,-87.630542489,"(41.795991039, -87.630542489)"
JC108844,01/08/2019 06:45:00 AM,108XX S NORMAL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,2233,34,07,1174887,1832960,41.697024577,-87.635282655,"(41.697024577, -87.635282655)"
JC105319,01/04/2019 03:00:00 PM,035XX N LONG AVE,0560,ASSAULT,SIMPLE,APARTMENT,N,N,1633,36,08A,1139737,1922928,41.944620653,-87.76179246,"(41.944620653, -87.76179246)"
JC112141,01/10/2019 06:50:00 PM,017XX W 50TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,931,20,14,1165370,1871541,41.803102759,-87.669037861,"(41.803102759, -87.669037861)"
JC110319,01/09/2019 08:30:00 AM,003XX S STATE ST,0560,ASSAULT,SIMPLE,AUTO / BOAT / RV DEALERSHIP,N,Y,113,4,08A,1176427,1898800,41.877661886,-87.627665516,"(41.877661886, -87.627665516)"
JC104882,01/04/2019 02:30:00 PM,0000X S CAMPBELL AVE,0890,THEFT,FROM BUILDING,OTHER,N,N,1125,27,06,1159755,1899818,41.880815207,-87.688852585,"(41.880815207, -87.688852585)"
JC106692,01/06/2019 10:13:00 AM,036XX W FLOURNOY ST,0820,THEFT,$500 AND UNDER,ALLEY,N,N,1133,24,06,1152171,1896781,41.872634256,-87.71678069,"(41.872634256, -87.71678069)"
JC103887,01/04/2019 12:30:00 AM,039XX W DIVISION ST,1310,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,N,N,2535,37,14,1149691,1907712,41.902678618,-87.725601735,"(41.902678618, -87.725601735)"
JC110720,01/07/2019 05:30:00 PM,065XX S WASHTENAW AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,N,N,831,17,11,1159501,1861206,41.774864565,-87.690845567,"(41.774864565, -87.690845567)"
JC111620,01/10/2019 12:51:00 PM,036XX W GRAND AVE,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,GAS STATION,Y,N,1112,27,18,1152073,1907615,41.902365801,-87.716854733,"(41.902365801, -87.716854733)"
JC106393,01/05/2019 08:00:00 AM,015XX N ASTOR ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,N,N,1824,43,11,1176337,1910736,41.910416905,-87.627635505,"(41.910416905, -87.627635505)"
JC107411,01/06/2019 11:20:00 PM,0000X W HUBBARD ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,N,N,1831,42,08B,1176107,1903313,41.890053025,-87.628704402,"(41.890053025, -87.628704402)"
JC111568,01/09/2019 12:00:00 PM,003XX S WESTERN AVE,0890,THEFT,FROM BUILDING,RESIDENCE,N,N,1225,27,06,1160450,1898467,41.87709359,-87.686337994,"(41.87709359, -87.686337994)"
JC112788,01/11/2019 11:23:00 AM,079XX S VINCENNES AVE,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,Y,N,623,17,18,1175003,1852462,41.750538141,-87.634278086,"(41.750538141, -87.634278086)"
JC113453,01/11/2019 08:06:00 PM,004XX W DIVISION ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,Y,N,1821,27,06,1173175,1908290,41.903775756,-87.639324074,"(41.903775756, -87.639324074)"
JC106445,01/06/2019 12:49:00 AM,012XX W TAYLOR ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,N,Y,1231,28,08B,1168027,1895717,41.86938727,-87.658596922,"(41.86938727, -87.658596922)"
JC107105,01/06/2019 04:15:00 PM,045XX W JACKSON BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1113,28,14,1146144,1898302,41.876924728,-87.738870075,"(41.876924728, -87.738870075)"
JC108837,01/07/2019 04:30:00 PM,024XX W CHICAGO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1221,26,07,1159758,1905251,41.895723775,-87.688691699,"(41.895723775, -87.688691699)"
JC115533,01/11/2019 06:00:00 PM,021XX W PETERSON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),N,N,2413,40,14,1160994,1939841,41.990615196,-87.683188577,"(41.990615196, -87.683188577)"
JC112403,01/11/2019 01:30:00 AM,022XX N LINCOLN AVE,0460,BATTERY,SIMPLE,BAR OR TAVERN,Y,N,1812,43,08B,1171562,1915205,41.922786529,-87.645045119,"(41.922786529, -87.645045119)"
JC108066,01/07/2019 01:54:00 PM,113XX S FORRESTVILLE AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,"SCHOOL, PUBLIC, BUILDING",Y,N,531,9,04A,1181944,1829952,41.688610361,-87.609536712,"(41.688610361, -87.609536712)"
JC118645,01/09/2019 09:00:00 AM,010XX E 73RD ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,N,N,324,5,11,1184636,1856830,41.762304173,-87.598841965,"(41.762304173, -87.598841965)"
JC112164,01/10/2019 06:40:00 PM,005XX E 103RD ST,1330,CRIMINAL TRESPASS,TO LAND,BAR OR TAVERN,Y,N,511,9,26,1181551,1836781,41.707359108,-87.610765713,"(41.707359108, -87.610765713)"
JC110860,01/09/2019 12:00:00 PM,064XX W FULLERTON AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),N,N,2512,36,06,1133118,1915251,41.923672617,-87.786301606,"(41.923672617, -87.786301606)"
JC106425,01/05/2019 10:31:00 PM,070XX S CALUMET AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,Y,N,322,6,15,1179701,1858248,41.766309524,-87.61688596,"(41.766309524, -87.61688596)"
JC107647,01/07/2019 08:15:00 AM,002XX W 109TH ST,0560,ASSAULT,SIMPLE,ALLEY,N,N,513,34,08A,1176535,1832657,41.69615629,-87.629257721,"(41.69615629, -87.629257721)"
JC106164,01/05/2019 07:10:00 PM,028XX W FOSTER AVE,0460,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,N,N,2011,40,08B,1156456,1934411,41.975808335,-87.700028083,"(41.975808335, -87.700028083)"
JC103904,01/04/2019 12:56:00 AM,041XX W NORTH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,N,N,2534,26,14,1148621,1910315,41.909842245,-87.729464756,"(41.909842245, -87.729464756)"
JC106120,01/05/2019 06:15:00 PM,051XX N TROY ST,0890,THEFT,FROM BUILDING,APARTMENT,N,N,1713,33,06,1154442,1934147,41.975124523,-87.707441438,"(41.975124523, -87.707441438)"
JC107111,01/06/2019 05:19:00 PM,008XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA STATION,Y,N,1832,2,11,1176223,1905805,41.896888586,-87.628203192,"(41.896888586, -87.628203192)"
JC106076,01/05/2019 02:55:00 PM,076XX S ESSEX AVE,0560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),N,Y,421,7,08A,1194186,1854890,41.756751571,-87.56390413,"(41.756751571, -87.56390413)"
JC105382,01/05/2019 07:58:00 AM,001XX N HOMAN BLVD,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,Y,N,1123,28,26,1153700,1900550,41.882946512,-87.711066678,"(41.882946512, -87.711066678)"
JC106191,01/05/2019 07:50:00 PM,035XX W OHIO ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1121,27,08B,1152716,1903774,41.89181302,-87.714594628,"(41.89181302, -87.714594628)"
JC113318,01/11/2019 03:40:00 PM,007XX N SACRAMENTO BLVD,5111,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,STREET,Y,N,1221,27,26,1156087,1904938,41.894939771,-87.702182956,"(41.894939771, -87.702182956)"
JC112008,01/10/2019 08:15:00 AM,078XX S STATE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,623,6,14,1177638,1853215,41.752545308,-87.624599541,"(41.752545308, -87.624599541)"
JC108356,01/07/2019 06:40:00 AM,031XX S THROOP ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,N,N,913,11,05,1168174,1883765,41.836586759,-87.658402139,"(41.836586759, -87.658402139)"
JC117668,01/10/2019 01:35:00 PM,0000X E WALTON ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,1833,42,06,1176324,1906920,41.899945921,-87.627798561,"(41.899945921, -87.627798561)"
JC112371,01/10/2019 11:36:00 PM,0000X E 61ST ST,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,N,Y,311,20,26,1177919,1864589,41.78375044,-87.62322568,"(41.78375044, -87.62322568)"
JC107658,01/07/2019 04:00:00 AM,045XX W ARMITAGE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,N,N,2522,36,14,1145984,1912910,41.917013726,-87.739086048,"(41.917013726, -87.739086048)"
JC115667,01/02/2019 11:54:00 AM,017XX N ARTESIAN AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),N,N,1434,1,06,,,,,
JC111491,01/09/2019 01:30:00 PM,0000X W QUINCY ST,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,OTHER,N,N,113,42,26,1176355,1899215,41.878802294,-87.627917354,"(41.878802294, -87.627917354)"
JC111877,01/10/2019 04:17:00 PM,023XX N LOWELL AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,N,N,2522,31,05,1146996,1915231,41.923363472,-87.73530846,"(41.923363472, -87.73530846)"
JC107885,01/04/2019 12:38:00 PM,038XX S COTTAGE GROVE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,N,N,212,4,11,1182028,1879837,41.825498089,-87.607688769,"(41.825498089, -87.607688769)"
JC109960,01/08/2019 11:26:00 PM,045XX S PRAIRIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,215,3,08B,1178802,1874969,41.812214058,-87.619672355,"(41.812214058, -87.619672355)"
JC106963,01/06/2019 03:15:00 PM,054XX W MADISON ST,0460,BATTERY,SIMPLE,STREET,N,N,1522,29,08B,1140252,1899493,41.880302933,-87.760474828,"(41.880302933, -87.760474828)"
JC105568,01/05/2019 11:15:00 AM,030XX N LAMON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,N,Y,2521,31,14,1143180,1919701,41.935701767,-87.749218092,"(41.935701767, -87.749218092)"
JC110798,01/09/2019 04:40:00 PM,102XX S PRINCETON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,511,9,08B,1176099,1836865,41.707713419,-87.630728379,"(41.707713419, -87.630728379)"
JC102202,01/02/2019 05:15:00 PM,028XX W 55TH ST,0820,THEFT,$500 AND UNDER,OTHER,N,N,923,14,06,1158485,1868055,41.793679954,-87.694383526,"(41.793679954, -87.694383526)"
JC108500,01/07/2019 03:00:00 PM,115XX S LA SALLE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,522,34,14,1177332,1828219,41.683959848,-87.626472956,"(41.683959848, -87.626472956)"
JC105284,01/05/2019 03:28:00 AM,002XX W 108TH ST,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,SIDEWALK,N,N,513,34,15,1176617,1833323,41.697982051,-87.628937547,"(41.697982051, -87.628937547)"
JC113563,01/11/2019 08:20:00 PM,056XX W ADDISON ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,HOSPITAL BUILDING/GROUNDS,N,N,1633,36,08B,1138069,1923370,41.945863902,-87.767912706,"(41.945863902, -87.767912706)"
JC106165,01/05/2019 07:30:00 PM,057XX S ELIZABETH ST,0810,THEFT,OVER $500,STREET,N,N,713,16,06,1168967,1866793,41.789996663,-87.6559832,"(41.789996663, -87.6559832)"
JC109643,01/08/2019 06:07:00 PM,080XX S ABERDEEN ST,0440,BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,RESIDENCE,N,N,612,21,08B,1170379,1851546,41.74812636,-87.651249162,"(41.74812636, -87.651249162)"
JC112484,01/11/2019 06:30:00 AM,034XX S DR MARTIN LUTHER KING JR DR,0860,THEFT,RETAIL THEFT,OTHER,N,N,211,4,06,1179474,1882305,41.832329279,-87.616983146,"(41.832329279, -87.616983146)"
JC116946,01/10/2019 06:40:00 PM,034XX W FULLERTON AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESTAURANT,N,Y,1413,35,26,1153224,1915747,41.924657953,-87.712410656,"(41.924657953, -87.712410656)"
JC108459,01/07/2019 06:45:00 PM,032XX W 84TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,834,18,08B,1156279,1848383,41.739741671,-87.70300147,"(41.739741671, -87.70300147)"
JC111062,01/09/2019 08:45:00 PM,012XX N WELLS ST,0820,THEFT,$500 AND UNDER,STREET,N,N,1821,2,06,1174483,1908628,41.904674107,-87.634509412,"(41.904674107, -87.634509412)"
JC111019,01/09/2019 01:30:00 PM,001XX N STATE ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,RESTAURANT,N,N,111,42,11,1176330,1901657,41.885503844,-87.627935448,"(41.885503844, -87.627935448)"
JC110042,01/09/2019 05:55:00 AM,072XX S SOUTH CHICAGO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,N,N,324,5,07,1183974,1856997,41.762777923,-87.601263048,"(41.762777923, -87.601263048)"
JC112767,01/07/2019 12:53:00 PM,023XX N CICERO AVE,1120,DECEPTIVE PRACTICE,FORGERY,BANK,N,N,2522,31,10,1144009,1915304,41.92362043,-87.746282063,"(41.92362043, -87.746282063)"
JC106970,01/06/2019 03:25:00 PM,009XX N LONG AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,Y,N,1524,37,18,1140147,1905568,41.896975411,-87.760711524,"(41.896975411, -87.760711524)"
JC112782,01/11/2019 10:50:00 AM,006XX N AVERS AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,Y,N,1122,37,18,1150608,1904027,41.89254873,-87.722329806,"(41.89254873, -87.722329806)"
JC107216,01/06/2019 12:00:00 PM,004XX E MC FETRIDGE DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),N,N,132,4,07,1179330,1894210,41.865000681,-87.617147205,"(41.865000681, -87.617147205)"
JC112587,01/11/2019 09:00:00 AM,076XX S ESSEX AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,N,Y,421,7,04A,1194187,1854863,41.756677456,-87.56390135,"(41.756677456, -87.56390135)"
JC105546,01/05/2019 10:30:00 AM,013XX W GRENSHAW ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1231,28,08B,1167565,1895129,41.867783702,-87.660309965,"(41.867783702, -87.660309965)"
JC109285,01/08/2019 01:00:00 PM,047XX W ERIE ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,N,N,1111,28,04B,1144676,1903894,41.892297612,-87.744119215,"(41.892297612, -87.744119215)"
JC109356,01/07/2019 03:34:00 PM,001XX W WASHINGTON ST,0560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,N,N,122,42,08A,1174954,1900809,41.883207809,-87.633013741,"(41.883207809, -87.633013741)"
JC106847,01/06/2019 01:00:00 PM,006XX S CLARK ST,0890,THEFT,FROM BUILDING,RESIDENCE,N,N,123,4,06,1175623,1897454,41.873986481,-87.630658024,"(41.873986481, -87.630658024)"
JC111523,01/08/2019 11:00:00 AM,085XX S CARPENTER ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,613,21,08B,1170804,1848286,41.739171222,-87.649786714,"(41.739171222, -87.649786714)"
JC108777,01/08/2019 03:00:00 AM,078XX S EMERALD AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,N,Y,621,17,04A,1172663,1852766,41.751424208,-87.642843973,"(41.751424208, -87.642843973)"
JC107836,01/07/2019 11:10:00 AM,006XX W GRACE ST,0650,BURGLARY,HOME INVASION,APARTMENT,N,N,1925,46,05,1171155,1925867,41.952052445,-87.646226566,"(41.952052445, -87.646226566)"
JC112339,01/10/2019 10:20:00 PM,118XX S MARSHFIELD AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,Y,N,2234,34,06,1167507,1826158,41.678519693,-87.662497935,"(41.678519693, -87.662497935)"
JC112715,01/11/2019 10:30:00 AM,001XX W ONTARIO ST,0560,ASSAULT,SIMPLE,RESTAURANT,N,N,1832,42,08A,1175327,1904462,41.893223483,-87.63153437,"(41.893223483, -87.63153437)"
JC107241,01/06/2019 12:00:00 PM,049XX N MAJOR AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),N,N,1622,45,06,1137173,1932895,41.972017584,-87.770976383,"(41.972017584, -87.770976383)"
JC109496,01/08/2019 04:22:00 PM,005XX W 119TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,N,N,524,34,14,1174873,1825985,41.677884413,-87.635540779,"(41.677884413, -87.635540779)"
JC105482,01/05/2019 10:00:00 AM,036XX W GRAND AVE,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,GAS STATION,Y,N,1112,27,18,1152073,1907615,41.902365801,-87.716854733,"(41.902365801, -87.716854733)"
JC109426,01/08/2019 02:45:00 PM,014XX E 47TH DR,0890,THEFT,FROM BUILDING,CLEANING STORE,N,N,222,4,06,1186316,1874114,41.809693341,-87.592138525,"(41.809693341, -87.592138525)"
JC108894,01/06/2019 05:58:00 PM,030XX N BROADWAY,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,1934,44,06,1171721,1920469,41.937227668,-87.644305471,"(41.937227668, -87.644305471)"
JC107279,01/04/2019 05:30:00 PM,003XX E RANDOLPH ST,0870,THEFT,POCKET-PICKING,SIDEWALK,N,N,114,42,06,1178722,1901251,41.884335468,-87.619164088,"(41.884335468, -87.619164088)"
JC110487,01/09/2019 11:00:00 AM,046XX S LAMON AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",N,N,814,22,08B,1144474,1873387,41.808586084,-87.745627875,"(41.808586084, -87.745627875)"
JC107400,01/06/2019 10:22:00 PM,005XX W 76TH ST,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,VEHICLE NON-COMMERCIAL,Y,N,621,17,24,1174004,1854511,41.756183066,-87.637878181,"(41.756183066, -87.637878181)"
JC106155,01/05/2019 07:19:00 PM,035XX W LEXINGTON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,Y,N,1133,24,14,1152941,1896475,41.871779347,-87.71396176,"(41.871779347, -87.71396176)"
JC108570,01/07/2019 07:45:00 PM,042XX N LINCOLN AVE,0810,THEFT,OVER $500,STREET,N,N,1911,47,06,1161557,1927958,41.957995991,-87.681450338,"(41.957995991, -87.681450338)"
JC111892,01/10/2019 02:30:00 PM,004XX S STATE ST,0890,THEFT,FROM BUILDING,LIBRARY,N,N,113,4,06,1176436,1898416,41.876607964,-87.627644063,"(41.876607964, -87.627644063)"
JC114208,01/11/2019 12:00:00 PM,001XX W BRAYTON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,523,9,14,1177738,1821460,41.665402959,-87.625190065,"(41.665402959, -87.625190065)"
JC116856,01/10/2019 10:00:00 AM,088XX S COMMERCIAL AVE,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,RESIDENCE,N,N,423,10,10,1197677,1846964,41.734915649,-87.551374491,"(41.734915649, -87.551374491)"
JC106701,01/06/2019 09:30:00 AM,077XX S THROOP ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,612,17,08B,1169224,1853519,41.753565586,-87.6554245,"(41.753565586, -87.6554245)"
JC109855,01/08/2019 08:50:00 PM,007XX S CICERO AVE,0820,THEFT,$500 AND UNDER,GAS STATION,N,Y,1131,24,06,1144511,1896107,41.870932257,-87.744921277,"(41.870932257, -87.744921277)"
JC109562,01/08/2019 04:20:00 PM,071XX S EAST END AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,N,N,324,7,05,1188768,1858016,41.765460845,-87.583659956,"(41.765460845, -87.583659956)"
JC105515,01/04/2019 08:12:00 PM,077XX N HASKINS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,CTA GARAGE / OTHER PROPERTY,N,N,2422,49,14,1163173,1951318,42.022062685,-87.67484904,"(42.022062685, -87.67484904)"
JC106267,01/05/2019 08:42:00 PM,004XX E 71ST ST,0460,BATTERY,SIMPLE,SIDEWALK,Y,N,323,6,08B,1180310,1858039,41.765722065,-87.614660173,"(41.765722065, -87.614660173)"
JC111198,01/10/2019 01:17:00 AM,044XX S FRANCISCO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,Y,Y,922,15,08B,1157775,1875055,41.812903336,-87.696796968,"(41.812903336, -87.696796968)"
JC110254,01/07/2019 10:00:00 PM,0000X W TERMINAL ST,0890,THEFT,FROM BUILDING,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,N,N,1651,41,06,1100317,1935229,41.979006297,-87.906463155,"(41.979006297, -87.906463155)"
JC106004,01/05/2019 05:20:00 PM,072XX S EAST END AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,Y,Y,324,7,08B,1188788,1857337,41.763597133,-87.583608343,"(41.763597133, -87.583608343)"
JC109143,01/08/2019 11:45:00 AM,080XX S MARSHFIELD AVE,0560,ASSAULT,SIMPLE,APARTMENT,Y,N,611,21,08A,1166741,1851372,41.747727244,-87.664584967,"(41.747727244, -87.664584967)"
JC111848,01/10/2019 07:45:00 AM,022XX N LISTER AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,N,N,1432,32,05,1163450,1914864,41.922025604,-87.674860785,"(41.922025604, -87.674860785)"
JC106936,01/06/2019 01:00:00 PM,016XX W WASHINGTON BLVD,0560,ASSAULT,SIMPLE,SIDEWALK,N,Y,1224,27,08A,1165523,1900763,41.88328755,-87.667646064,"(41.88328755, -87.667646064)"
JC112639,01/10/2019 06:07:00 PM,017XX E 95TH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,N,N,431,7,11,1189502,1842327,41.722391165,-87.581472098,"(41.722391165, -87.581472098)"
JC112658,01/05/2019 05:00:00 PM,002XX E 95TH ST,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",OTHER,N,N,511,9,11,1179729,1842043,41.721840482,-87.617277592,"(41.721840482, -87.617277592)"
JC106605,01/06/2019 06:25:00 AM,082XX S KINGSTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,Y,Y,423,7,08B,1194606,1850875,41.745723776,-87.562496763,"(41.745723776, -87.562496763)"
JC106330,01/05/2019 10:15:00 PM,096XX S ESCANABA AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,N,N,431,10,03,1197061,1841640,41.72032148,-87.553807839,"(41.72032148, -87.553807839)"
JC108578,01/07/2019 08:01:00 PM,009XX N LONG AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,Y,N,1524,37,18,1140137,1905894,41.897870178,-87.760740262,"(41.897870178, -87.760740262)"
JC109812,01/08/2019 08:13:00 PM,060XX S PAULINA ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE-GARAGE,N,N,714,15,04B,1166044,1864652,41.784184188,-87.666761886,"(41.784184188, -87.666761886)"
JC113792,01/11/2019 10:38:00 AM,050XX W HIRSCH ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,STREET,Y,N,2533,37,18,1142686,1908848,41.905929224,-87.751304307,"(41.905929224, -87.751304307)"
JC113853,01/11/2019 06:00:00 PM,037XX N BERNARD ST,0820,THEFT,$500 AND UNDER,STREET,N,N,1732,35,06,1152727,1924553,41.948832166,-87.714003103,"(41.948832166, -87.714003103)"
JC104323,01/04/2019 12:10:00 PM,028XX W 63RD ST,0820,THEFT,$500 AND UNDER,SIDEWALK,N,N,823,17,06,1158365,1862738,41.779091808,-87.694968318,"(41.779091808, -87.694968318)"
JC109868,01/08/2019 08:40:00 PM,018XX N PULASKI RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,Y,N,2534,35,18,1149427,1911847,41.914030592,-87.726464001,"(41.914030592, -87.726464001)"
JC110982,01/09/2019 08:00:00 PM,009XX W 35TH PL,0560,ASSAULT,SIMPLE,APARTMENT,N,N,915,11,08A,1170489,1881260,41.829662576,-87.64998067,"(41.829662576, -87.64998067)"
JC105533,01/04/2019 07:20:00 PM,034XX W FRANKLIN BLVD,0820,THEFT,$500 AND UNDER,STREET,N,N,1121,27,06,1153269,1903118,41.89000193,-87.712581124,"(41.89000193, -87.712581124)"
JC108117,01/07/2019 03:11:00 PM,035XX W FLOURNOY ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,Y,1133,24,26,1152964,1896805,41.872684447,-87.713868573,"(41.872684447, -87.713868573)"
JC110735,01/09/2019 04:25:00 PM,072XX S WENTWORTH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,731,6,08B,1176210,1857063,41.763136831,-87.6297172,"(41.763136831, -87.6297172)"
JC106862,01/06/2019 11:55:00 AM,025XX N LINDEN PL,0810,THEFT,OVER $500,STREET,N,N,1414,32,06,1155053,1916591,41.926937416,-87.705667382,"(41.926937416, -87.705667382)"
JC111846,01/09/2019 05:07:00 PM,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,111,42,06,1176352,1900918,41.883475491,-87.627876969,"(41.883475491, -87.627876969)"
JC105493,01/05/2019 10:19:00 AM,025XX W CERMAK RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,Y,Y,1023,28,08B,1159697,1889312,41.851986902,-87.689354946,"(41.851986902, -87.689354946)"
JC108708,01/07/2019 03:30:00 AM,014XX N RIDGEWAY AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,N,N,2535,26,05,1151107,1909312,41.907041528,-87.720358485,"(41.907041528, -87.720358485)"
JC110495,01/09/2019 12:55:00 PM,005XX W VAN BUREN ST,0460,BATTERY,SIMPLE,OTHER,N,N,121,42,08B,1172613,1898434,41.876742754,-87.641680237,"(41.876742754, -87.641680237)"
JC109062,01/08/2019 12:30:00 AM,004XX W DIVISION ST,031A,ROBBERY,ARMED: HANDGUN,ALLEY,N,N,1821,27,03,1173175,1908290,41.903775756,-87.639324074,"(41.903775756, -87.639324074)"
JC109231,01/08/2019 11:04:00 AM,036XX W CHICAGO AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",N,N,1112,27,08B,1151789,1905091,41.895445293,-87.717964416,"(41.895445293, -87.717964416)"
