Date	Latitude	Longitude	Type
01/17/2019 02:00:00 PM	41.807856992	-87.658872511	CRIMINAL DAMAGE
01/13/2019 09:00:00 AM	41.714646462	-87.627290561	SEX OFFENSE
01/17/2019 07:15:00 PM	41.755323004	-87.66356056	OTHER OFFENSE
01/17/2019 05:48:00 PM	41.759355486	-87.55812601	OTHER OFFENSE
01/17/2019 12:00:00 PM	41.898419654	-87.770862221	OTHER OFFENSE
01/17/2019 03:35:00 PM	41.892753031	-87.624193896	THEFT
01/17/2019 10:03:00 PM	41.870151668	-87.735650488	PROSTITUTION
01/17/2019 07:40:00 AM	41.939139731	-87.756710431	CRIMINAL DAMAGE
01/17/2019 06:00:00 PM	42.022521738	-87.671167708	THEFT
01/17/2019 01:08:00 PM	1196150.0	1856116.0	BATTERY
01/17/2019 10:37:00 AM	41.882076985	-87.626709904	CRIMINAL TRESPASS
01/14/2019 11:45:00 AM	41.736260654	-87.59754133	THEFT
01/17/2019 10:00:00 PM	41.852735439	-87.701093124	OTHER OFFENSE
01/17/2019 04:00:00 AM	41.813068037	-87.711332659	MOTOR VEHICLE THEFT
01/17/2019 06:45:00 AM	41.693102704	-87.682473335	BURGLARY
01/17/2019 03:19:00 PM	41.866754377	-87.719539289	NARCOTICS
01/17/2019 09:45:00 PM	41.73577167	-87.732387815	ASSAULT
01/17/2019 05:45:00 AM	41.903320247	-87.669024932	MOTOR VEHICLE THEFT
01/17/2019 08:40:00 PM	41.814763105	-87.690729431	THEFT
01/17/2019 04:20:00 PM	41.877822179	-87.655181405	THEFT
01/17/2019 07:50:00 PM	41.885446274	-87.701971594	OTHER OFFENSE
01/17/2019 05:30:00 PM	41.716985495	-87.641875816	CRIMINAL TRESPASS
01/17/2019 02:24:00 AM	41.693906421	-87.635184558	THEFT
01/17/2019 06:53:00 AM	1175310.0	1865366.0	DECEPTIVE PRACTICE
01/17/2019 08:18:00 PM	41.899920176	-87.724992422	NARCOTICS
01/17/2019 08:10:00 PM	41.9996571	-87.683151727	OTHER OFFENSE
01/17/2019 06:26:00 PM	41.881722193	-87.624356274	DECEPTIVE PRACTICE
01/17/2019 07:45:00 PM	41.89542897	-87.719529259	NARCOTICS
01/17/2019 06:00:00 PM	41.76680404	-87.605619683	OFFENSE INVOLVING CHILDREN
01/17/2019 08:30:00 AM	41.760284718	-87.61232744	BATTERY
01/17/2019 05:45:00 PM	41.904370109	-87.631460067	THEFT
01/17/2019 10:06:00 PM	41.870526756	-87.627204283	THEFT
01/17/2019 07:46:00 AM	41.899958419	-87.634329418	ROBBERY
01/17/2019 07:45:00 AM	41.990629656	-87.665156728	THEFT
01/17/2019 03:00:00 PM	41.65633767	-87.614465032	CRIMINAL DAMAGE
01/17/2019 03:30:00 PM	41.87345907	-87.72323498	ROBBERY
01/17/2019 06:00:00 AM	41.918582022	-87.764824685	ASSAULT
01/17/2019 05:00:00 PM	41.774996334	-87.685964686	THEFT
01/17/2019 01:37:00 AM	41.863414742	-87.722651317	BURGLARY
01/17/2019 09:55:00 PM	41.771437033	-87.679673155	THEFT
01/17/2019 09:16:00 PM	41.904945571	-87.680638431	ASSAULT
01/17/2019 10:30:00 AM	41.909607048	-87.747633849	MOTOR VEHICLE THEFT
01/17/2019 08:25:00 AM	41.771736514	-87.66400571	BATTERY
01/17/2019 06:19:00 PM	41.873807522	-87.69445629	OTHER OFFENSE
01/15/2019 08:00:00 AM	41.931463882	-87.653819694	BURGLARY
01/17/2019 09:45:00 AM	41.883380336	-87.697581524	ASSAULT
01/17/2019 01:53:00 PM	41.90131451	-87.725041634	NARCOTICS
01/17/2019 06:45:00 AM	41.838331851	-87.70729727	MOTOR VEHICLE THEFT
01/17/2019 02:29:00 PM	41.927963268	-87.783152359	THEFT
01/17/2019 02:40:00 PM	41.93946496	-87.707709412	THEFT
01/17/2019 03:35:00 PM	41.800074784	-87.689093787	BATTERY
01/17/2019 03:21:00 PM	42.005629541	-87.681891466	ARSON
01/14/2019 07:30:00 PM	41.882114362	-87.632361012	THEFT
01/17/2019 03:30:00 PM	41.922379985	-87.64865051	THEFT
01/17/2019 11:10:00 AM	41.803468775	-87.739377171	CRIMINAL DAMAGE
01/17/2019 08:42:00 PM	41.852238621	-87.636115548	DECEPTIVE PRACTICE
01/17/2019 12:15:00 PM	41.884790951	-87.624469241	THEFT
01/17/2019 07:23:00 PM	41.808614964	-87.664128146	THEFT
01/17/2019 08:55:00 PM	41.767303458	-87.591028441	WEAPONS VIOLATION
01/17/2019 04:00:00 PM	41.691293457	-87.655291543	THEFT
01/17/2019 02:00:00 PM	41.685702753	-87.678875923	BATTERY
01/17/2019 09:30:00 PM	41.850974901	-87.70032866	THEFT
01/17/2019 02:56:00 PM	41.759012808	-87.560215615	BATTERY
01/11/2019 09:00:00 PM	41.908533952	-87.726475653	THEFT
01/17/2019 10:30:00 AM	41.894224442	-87.619402855	THEFT
01/17/2019 09:30:00 AM	41.90746894	-87.773420485	ROBBERY
01/17/2019 09:26:00 AM	41.817201217	-87.639059993	BATTERY
01/17/2019 10:00:00 PM	41.784977934	-87.632741768	BATTERY
01/17/2019 06:52:00 PM	41.780835284	-87.664252074	CRIMINAL DAMAGE
01/17/2019 03:52:00 PM	41.86677626	-87.725200273	NARCOTICS
01/17/2019 11:30:00 AM	41.867608211	-87.680298775	CRIMINAL DAMAGE
01/17/2019 10:00:00 AM	41.783004285	-87.672486584	THEFT
01/17/2019 12:00:00 AM	41.901139884	-87.692923963	ROBBERY
01/17/2019 01:00:00 PM	41.96013905	-87.728552577	THEFT
01/17/2019 01:10:00 PM	41.903769788	-87.63969883	ASSAULT
01/17/2019 01:32:00 PM	41.855509359	-87.639218457	BATTERY
01/17/2019 02:00:00 PM	41.897895128	-87.624096605	DECEPTIVE PRACTICE
01/17/2019 08:00:00 AM	41.930896787	-87.697587655	THEFT
01/17/2019 06:30:00 PM	41.911780002	-87.677493747	CRIMINAL TRESPASS
01/17/2019 12:07:00 PM	41.776822086	-87.670225689	NARCOTICS
01/17/2019 08:30:00 PM	41.994566065	-87.65926648	DECEPTIVE PRACTICE
01/17/2019 11:45:00 AM	41.896567158	-87.636235973	THEFT
01/17/2019 09:00:00 AM	41.757068998	-87.647844925	THEFT
01/17/2019 04:04:00 PM	41.686879951	-87.622933681	ASSAULT
01/17/2019 01:52:00 PM	41.940335983	-87.816603827	OTHER OFFENSE
01/17/2019 01:00:00 AM	41.943667987	-87.646077675	OTHER OFFENSE
01/17/2019 03:20:00 PM	41.890287171	-87.631089065	THEFT
01/17/2019 05:56:00 PM	41.887270825	-87.698916468	ASSAULT
01/17/2019 04:30:00 PM	41.755974849	-87.555333653	DECEPTIVE PRACTICE
01/17/2019 07:40:00 AM	41.690698838	-87.628976735	WEAPONS VIOLATION
01/17/2019 06:25:00 PM	41.885739108	-87.745773311	ASSAULT
01/17/2019 06:15:00 PM	41.77295831	-87.572813053	ASSAULT
01/17/2019 02:58:00 AM	41.788254826	-87.691980613	ROBBERY
01/17/2019 12:10:00 AM	41.866792814	-87.719542592	ROBBERY
01/17/2019 09:30:00 AM	41.995553982	-87.786179422	DECEPTIVE PRACTICE
01/17/2019 05:15:00 PM	41.968238713	-87.651447025	CRIMINAL DAMAGE
01/17/2019 05:45:00 PM	41.889814742	-87.671684318	THEFT
01/08/2019 03:57:00 PM	41.836085835	-87.611668085	THEFT
01/17/2019 01:30:00 PM	41.840246068	-87.708574057	BURGLARY
01/17/2019 11:30:00 AM	41.828762287	-87.614436164	ASSAULT
01/17/2019 07:55:00 AM	41.808883951	-87.618139407	ASSAULT
01/17/2019 07:15:00 PM	41.689337937	-87.700740511	THEFT
01/17/2019 08:10:00 PM	41.758666237	-87.655253536	BATTERY
01/17/2019 02:15:00 PM	41.887157423	-87.722542771	CRIMINAL TRESPASS
01/17/2019 11:54:00 AM	41.90036679	-87.669859988	BURGLARY
01/17/2019 07:00:00 AM	41.718938495	-87.625492718	THEFT
01/17/2019 04:10:00 PM	41.885312381	-87.667573631	THEFT
01/17/2019 02:20:00 AM	41.775764782	-87.732447224	WEAPONS VIOLATION
01/17/2019 02:20:00 AM	41.925910655	-87.759067478	BATTERY
01/17/2019 03:47:00 PM	1172678.0	1907670.0	BATTERY
01/17/2019 08:53:00 PM	41.990344872	-87.658225884	BATTERY
01/17/2019 10:57:00 PM	41.879503218	-87.626763965	BATTERY
01/17/2019 04:05:00 PM	42.018744272	-87.679045423	BATTERY
01/02/2019 11:00:00 PM	41.960985377	-87.648152804	DECEPTIVE PRACTICE
01/17/2019 05:03:00 AM	41.756938247	-87.646629517	BATTERY
01/17/2019 06:38:00 PM	41.755405649	-87.660327195	THEFT
01/17/2019 02:30:00 AM	41.950615509	-87.649616689	DECEPTIVE PRACTICE
01/17/2019 03:00:00 PM	41.89818051	-87.718841747	BATTERY
01/17/2019 12:00:00 PM	41.702369507	-87.645123119	DECEPTIVE PRACTICE
01/17/2019 07:30:00 PM	41.823042962	-87.68057571	THEFT
01/17/2019 05:37:00 PM	41.737024044	-87.657016426	OTHER OFFENSE
01/17/2019 12:00:00 PM	41.899093421	-87.718157129	NARCOTICS
01/17/2019 07:00:00 AM	41.940879384	-87.746921383	CRIMINAL DAMAGE
01/17/2019 06:15:00 PM	41.884493832	-87.627021129	DECEPTIVE PRACTICE
01/18/2019 05:45:00 PM	41.808500903	-87.616562762	OTHER OFFENSE
01/18/2019 06:53:00 PM	41.891739422	-87.72186006	NARCOTICS
01/18/2019 04:40:00 PM	41.954892419	-87.705602717	CRIMINAL DAMAGE
01/18/2019 07:00:00 PM	41.953200167	-87.765329611	THEFT
01/18/2019 10:56:00 AM	41.800245066	-87.650168612	CRIMINAL DAMAGE
01/18/2019 12:00:00 PM	41.871371147	-87.627514417	THEFT
01/18/2019 02:33:00 PM	41.785929789	-87.723618199	BATTERY
01/18/2019 08:29:00 PM	41.762963962	-87.590909852	NARCOTICS
01/18/2019 04:34:00 PM	41.886814796	-87.721587517	NARCOTICS
01/18/2019 11:37:00 AM	41.767897403	-87.632282479	OTHER OFFENSE
01/18/2019 08:50:00 AM	41.906264681	-87.72755514	CRIMINAL DAMAGE
01/18/2019 06:45:00 PM	41.926588569	-87.762387059	THEFT
01/18/2019 02:00:00 PM	41.788032837	-87.67170891	OTHER OFFENSE
01/18/2019 03:35:00 PM	41.880489945	-87.745887499	OTHER OFFENSE
01/18/2019 11:35:00 AM	41.748074236	-87.663379392	BATTERY
01/18/2019 06:28:00 PM	41.814911938	-87.710273002	ASSAULT
01/18/2019 06:32:00 PM	41.778737977	-87.638708765	BATTERY
01/18/2019 03:30:00 PM	41.775315572	-87.635493861	BURGLARY
01/18/2019 02:00:00 PM	41.894291393	-87.712620394	THEFT
01/18/2019 07:00:00 PM	41.953200167	-87.765329611	THEFT
01/18/2019 01:11:00 PM	41.897837503	-87.624097243	THEFT
01/18/2019 05:00:00 AM	41.883643841	-87.734345952	CRIMINAL DAMAGE
01/18/2019 05:50:00 PM	41.779112173	-87.693695901	ROBBERY
01/18/2019 05:33:00 PM	41.679139928	-87.633506543	BATTERY
01/18/2019 06:50:00 AM	41.883475491	-87.627876969	BURGLARY
01/18/2019 10:30:00 AM	41.972615704	-87.663565179	BURGLARY
01/18/2019 08:30:00 PM	41.958433894	-87.711921105	OTHER OFFENSE
01/18/2019 10:30:00 PM	41.881883933	-87.640060441	THEFT
01/16/2019 11:00:00 AM	1185776.0	1872110.0	THEFT
01/18/2019 11:50:00 AM	1191768.0	1847705.0	CRIMINAL TRESPASS
01/18/2019 08:00:00 AM	41.90624044	-87.729726463	OFFENSE INVOLVING CHILDREN
01/18/2019 12:00:00 AM	41.816592454	-87.689555579	THEFT
01/18/2019 07:20:00 PM	41.764648542	-87.686134696	ASSAULT
01/18/2019 07:00:00 AM	41.857533855	-87.625603607	DECEPTIVE PRACTICE
01/18/2019 03:08:00 PM	41.929644221	-87.684131464	DECEPTIVE PRACTICE
01/18/2019 01:35:00 AM	41.943108594	-87.649366085	THEFT
01/18/2019 08:00:00 PM	41.970836089	-87.783129241	OTHER OFFENSE
01/18/2019 05:00:00 PM	41.749925464	-87.646447736	OTHER OFFENSE
01/11/2019 05:00:00 PM	41.898520403	-87.670419053	CRIMINAL DAMAGE
01/18/2019 11:25:00 PM	41.794496204	-87.582522243	CRIMINAL DAMAGE
01/18/2019 04:31:00 PM	41.873219626	-87.675868666	OTHER OFFENSE
01/18/2019 11:03:00 AM	41.735547653	-87.552301102	CRIMINAL DAMAGE
01/18/2019 08:00:00 PM	41.721038562	-87.63592392	BATTERY
01/18/2019 11:40:00 PM	41.876121224	-87.641003973	THEFT
01/18/2019 12:01:00 AM	41.997133499	-87.807065274	OTHER OFFENSE
01/18/2019 05:00:00 AM	41.74221153	-87.663231477	CRIMINAL DAMAGE
01/18/2019 10:50:00 PM	41.898331543	-87.703662891	NARCOTICS
01/18/2019 08:00:00 PM	41.80039166	-87.737109707	THEFT
01/18/2019 06:55:00 PM	41.954083981	-87.748421622	DECEPTIVE PRACTICE
01/18/2019 01:10:00 PM	41.765102081	-87.715681623	BURGLARY
01/18/2019 11:30:00 AM	1178044.0	1903358.0	THEFT
01/18/2019 05:30:00 PM	41.98227342	-87.693056814	THEFT
01/18/2019 02:25:00 PM	41.883500187	-87.627876698	THEFT
01/18/2019 04:52:00 PM	41.757497574	-87.55771589	NARCOTICS
01/18/2019 11:30:00 AM	41.887663696	-87.677501758	BATTERY
01/18/2019 10:30:00 PM	41.799460659	-87.596088967	ASSAULT
01/18/2019 07:00:00 PM	41.927174509	-87.654721442	THEFT
01/18/2019 05:20:00 AM	41.796657388	-87.707321615	MOTOR VEHICLE THEFT
01/18/2019 03:05:00 PM	41.855888512	-87.722374204	OTHER OFFENSE
01/18/2019 07:45:00 PM	41.900743703	-87.6281167	THEFT
01/18/2019 08:12:00 PM	41.72947316	-87.636140431	THEFT
01/18/2019 12:01:00 AM	41.856790413	-87.708424071	CRIMINAL DAMAGE
01/18/2019 06:00:00 PM	41.889044884	-87.648037032	CRIMINAL DAMAGE
01/18/2019 03:00:00 PM	41.874363279	-87.643013039	CRIMINAL TRESPASS
01/18/2019 07:00:00 PM	41.893745225	-87.704538011	MOTOR VEHICLE THEFT
01/18/2019 01:57:00 PM	41.878456817	-87.756242808	NARCOTICS
01/18/2019 07:00:00 PM	41.682355937	-87.646182071	BATTERY
01/18/2019 09:00:00 AM	41.856790413	-87.708424071	OTHER OFFENSE
01/18/2019 12:45:00 PM	41.759012808	-87.560215615	CRIMINAL TRESPASS
01/18/2019 12:00:00 AM	41.912299936	-87.636704073	THEFT
01/08/2019 05:30:00 PM	41.743902286	-87.663276191	DECEPTIVE PRACTICE
01/18/2019 06:00:00 PM	41.930775422	-87.804619625	MOTOR VEHICLE THEFT
01/15/2019 01:15:00 PM	41.865541907	-87.768294247	BATTERY
01/18/2019 06:08:00 PM	41.821653743	-87.694622791	OTHER OFFENSE
01/18/2019 04:35:00 PM	41.975265589	-87.753644891	ASSAULT
01/18/2019 08:47:00 PM	41.783451628	-87.70326286	BATTERY
01/18/2019 11:30:00 AM	41.768125898	-87.636008002	THEFT
01/18/2019 01:10:00 AM	41.794583892	-87.629307346	CRIMINAL TRESPASS
01/18/2019 04:51:00 PM	41.883500187	-87.627876698	THEFT
01/18/2019 03:25:00 PM	41.860209894	-87.714022025	BATTERY
01/18/2019 07:30:00 AM	41.929957586	-87.779574189	MOTOR VEHICLE THEFT
01/18/2019 01:20:00 PM	41.895455947	-87.716880786	NARCOTICS
01/18/2019 04:00:00 PM	41.802276711	-87.673319198	NARCOTICS
01/18/2019 09:30:00 PM	1140035.0	1913783.0	CRIMINAL TRESPASS
01/18/2019 04:00:00 PM	41.909588772	-87.748894125	THEFT
01/18/2019 10:00:00 AM	41.908892953	-87.694510682	THEFT
01/18/2019 10:36:00 AM	41.764525405	-87.649250086	BATTERY
01/15/2019 05:48:00 PM	41.908355082	-87.753464459	OTHER OFFENSE
01/18/2019 10:00:00 PM	41.868972961	-87.656743524	BATTERY
01/18/2019 03:00:00 AM	41.976290414	-87.905227221	THEFT
01/18/2019 10:10:00 PM	41.830930454	-87.632226233	ROBBERY
01/18/2019 11:00:00 PM	41.965452369	-87.688805526	DECEPTIVE PRACTICE
01/18/2019 10:30:00 PM	41.800558144	-87.585862293	BATTERY
01/18/2019 07:15:00 AM	41.74877787	-87.6014771	ASSAULT
01/11/2019 11:34:00 AM	41.941595529	-87.721141358	BURGLARY
01/18/2019 07:00:00 PM	41.777060889	-87.670234227	NARCOTICS
01/18/2019 03:02:00 AM	41.806796669	-87.612609427	WEAPONS VIOLATION
01/18/2019 11:27:00 PM	1184032.0	1861120.0	CRIMINAL TRESPASS
01/18/2019 09:30:00 PM	41.769441055	-87.685818925	BATTERY
01/18/2019 08:00:00 AM	41.729636179	-87.66166598	CRIMINAL TRESPASS
01/18/2019 12:41:00 AM	41.952766926	-87.795019317	WEAPONS VIOLATION
01/18/2019 07:00:00 AM	41.793815152	-87.756221593	BURGLARY
01/18/2019 05:35:00 PM	41.87992623	-87.627721389	THEFT
01/18/2019 12:44:00 AM	41.881088655	-87.720764494	ARSON
01/18/2019 07:45:00 AM	41.71724161	-87.536494412	CRIMINAL DAMAGE
01/18/2019 12:33:00 PM	41.902958085	-87.693195993	ASSAULT
01/18/2019 10:04:00 AM	41.932494095	-87.734366878	DECEPTIVE PRACTICE
01/18/2019 10:00:00 AM	41.911839511	-87.638615837	THEFT
01/18/2019 04:19:00 PM	41.795671974	-87.762600661	THEFT
01/18/2019 09:20:00 AM	41.790050062	-87.72797583	ASSAULT
01/18/2019 06:30:00 PM	41.890359796	-87.645812026	THEFT
01/18/2019 10:15:00 AM	41.861081457	-87.693790049	BATTERY
01/18/2019 07:00:00 PM	41.86393215	-87.717789436	BATTERY
01/18/2019 01:00:00 AM	41.960841335	-87.767254542	ROBBERY
01/18/2019 04:00:00 PM	41.883500187	-87.627876698	THEFT
01/18/2019 11:50:00 AM	41.786069376	-87.664377325	INTERFERENCE WITH PUBLIC OFFICER
01/18/2019 06:22:00 PM	1155809.0	1938617.0	ASSAULT
01/18/2019 11:45:00 PM	41.803603205	-87.685548434	ROBBERY
01/18/2019 03:38:00 AM	41.759534472	-87.623173846	BATTERY
01/18/2019 11:53:00 AM	41.903995089	-87.761794926	WEAPONS VIOLATION
01/18/2019 06:30:00 AM	41.730755644	-87.574347852	CRIMINAL DAMAGE
01/18/2019 04:30:00 PM	41.711993126	-87.611457304	MOTOR VEHICLE THEFT
01/18/2019 01:40:00 PM	41.752384281	-87.608901323	ASSAULT
01/18/2019 08:04:00 PM	41.799690178	-87.676903212	BATTERY
01/18/2019 07:50:00 AM	41.829753522	-87.671606031	BATTERY
01/18/2019 06:52:00 AM	41.768738921	-87.590634323	THEFT
01/05/2019 10:00:00 PM	41.891851273	-87.710502796	OTHER OFFENSE
01/18/2019 10:05:00 AM	41.678074613	-87.619589585	INTERFERENCE WITH PUBLIC OFFICER
01/18/2019 03:19:00 PM	41.872811862	-87.664185908	OTHER OFFENSE
01/18/2019 06:45:00 AM	41.944223082	-87.753106479	BATTERY
01/18/2019 04:45:00 PM	41.922817554	-87.642443213	THEFT
01/18/2019 11:32:00 PM	41.684847301	-87.659540049	NARCOTICS
01/17/2019 06:00:00 AM	1167704.0	1942303.0	BATTERY
01/18/2019 08:10:00 PM	41.823761896	-87.622761725	BATTERY
01/18/2019 01:20:00 PM	41.897895128	-87.624096605	THEFT
01/18/2019 01:00:00 PM	41.940083375	-87.823942246	BATTERY
01/18/2019 11:00:00 AM	41.883224344	-87.624971297	THEFT
01/18/2019 11:35:00 PM	41.899608295	-87.726211216	ASSAULT
01/18/2019 01:00:00 AM	41.924035673	-87.761682246	BATTERY
01/16/2019 07:00:00 PM	41.90483487	-87.771816133	DECEPTIVE PRACTICE
01/18/2019 11:20:00 AM	41.779013043	-87.615597022	BATTERY
01/18/2019 10:00:00 AM	41.809569293	-87.603624629	DECEPTIVE PRACTICE
01/18/2019 11:00:00 AM	41.882381731	-87.629412971	THEFT
01/18/2019 11:00:00 PM	41.76613959	-87.645662661	ASSAULT
01/18/2019 04:35:00 PM	41.939103996	-87.726351289	DECEPTIVE PRACTICE
01/18/2019 09:15:00 AM	41.931893707	-87.774772504	OTHER OFFENSE
01/18/2019 08:50:00 AM	41.769299904	-87.568226417	BATTERY
01/18/2019 03:53:00 AM	41.874497183	-87.714152155	BATTERY
01/18/2019 10:48:00 AM	41.973895573	-87.711564891	BATTERY
01/18/2019 01:30:00 PM	41.735931109	-87.653642482	CRIMINAL DAMAGE
01/18/2019 10:56:00 AM	41.750558881	-87.649581628	BATTERY
01/18/2019 05:45:00 PM	41.89135524	-87.626706815	MOTOR VEHICLE THEFT
01/18/2019 11:00:00 AM	41.88446517	-87.634446911	THEFT
01/18/2019 11:00:00 PM	41.965452369	-87.688805526	THEFT
01/18/2019 04:00:00 AM	41.775034752	-87.6859643	THEFT
01/18/2019 07:57:00 AM	41.765078582	-87.609205731	BATTERY
01/18/2019 03:00:00 PM	41.873403192	-87.710777396	THEFT
01/09/2019 10:00:00 AM	41.919224335	-87.63772739	THEFT
01/18/2019 11:20:00 PM	41.86625461	-87.718967674	MOTOR VEHICLE THEFT
01/18/2019 11:38:00 PM	41.804856393	-87.670945337	MOTOR VEHICLE THEFT
01/18/2019 11:50:00 AM	42.000766945	-87.668034366	BURGLARY
01/18/2019 02:00:00 PM	41.917314263	-87.768175813	THEFT
01/18/2019 05:09:00 PM	41.754586052	-87.563864027	ASSAULT
01/18/2019 02:20:00 PM	41.759750463	-87.610284566	CRIMINAL DAMAGE
01/18/2019 06:30:00 PM	41.89486351	-87.629125336	THEFT
01/18/2019 12:47:00 PM	41.804232134	-87.672147455	OFFENSE INVOLVING CHILDREN
01/18/2019 10:00:00 PM	41.707013143	-87.618636032	OTHER OFFENSE
01/18/2019 01:00:00 AM	41.997031894	-87.6604655	THEFT
01/18/2019 06:28:00 PM	41.750832464	-87.605224746	ASSAULT
01/17/2019 01:20:00 PM	41.87073602	-87.724127363	ASSAULT
01/13/2019 10:10:00 AM	41.763597133	-87.583608343	DECEPTIVE PRACTICE
01/18/2019 01:00:00 PM	1184674.0	1817270.0	BATTERY
01/18/2019 05:20:00 PM	41.885912518	-87.743733524	CRIM SEXUAL ASSAULT
01/17/2019 03:00:00 PM	41.793424442	-87.583554214	DECEPTIVE PRACTICE
01/18/2019 10:48:00 AM	41.844324387	-87.718810515	THEFT
01/18/2019 06:30:00 AM	41.778047988	-87.762023697	BATTERY
01/18/2019 03:15:00 PM	41.901189742	-87.667434438	DECEPTIVE PRACTICE
01/18/2019 10:30:00 AM	41.839662156	-87.635741986	BATTERY
01/18/2019 07:45:00 AM	41.978495324	-87.689251423	BATTERY
01/18/2019 02:23:00 PM	41.75118675	-87.610919394	BURGLARY
01/18/2019 10:00:00 AM	41.783101175	-87.613267173	WEAPONS VIOLATION
01/18/2019 02:11:00 AM	41.880318725	-87.759240858	BATTERY
01/18/2019 12:41:00 PM	41.862391182	-87.734122174	DECEPTIVE PRACTICE
01/18/2019 12:45:00 PM	41.759402215	-87.644268517	DECEPTIVE PRACTICE
01/18/2019 01:15:00 AM	41.748697206	-87.603896643	BATTERY
01/01/2019 09:12:00 PM	41.909414587	-87.687194675	DECEPTIVE PRACTICE
01/18/2019 05:19:00 PM	41.879364515	-87.756113464	ASSAULT
01/18/2019 05:30:00 PM	41.728811085	-87.640107789	ROBBERY
01/18/2019 04:00:00 PM	41.740905366	-87.605941485	CRIMINAL DAMAGE
01/18/2019 12:30:00 PM	41.897837503	-87.624097243	THEFT
01/16/2019 09:00:00 PM	41.87413151	-87.743210271	MOTOR VEHICLE THEFT
01/18/2019 10:18:00 AM	41.855889399	-87.71996621	OTHER OFFENSE
01/18/2019 12:00:00 PM	41.894298063	-87.664446501	THEFT
01/18/2019 06:00:00 PM	42.021126308	-87.667133972	THEFT
01/15/2019 06:00:00 AM	41.77104392	-87.621378945	DECEPTIVE PRACTICE
01/18/2019 02:00:00 PM	41.926748485	-87.642643335	DECEPTIVE PRACTICE
01/18/2019 05:40:00 PM	41.851951639	-87.691880591	ASSAULT
01/18/2019 07:07:00 PM	41.772987921	-87.699325369	THEFT
01/18/2019 09:15:00 AM	41.954180506	-87.676934234	CRIMINAL DAMAGE
01/18/2019 02:08:00 PM	41.764929409	-87.576272815	WEAPONS VIOLATION
01/18/2019 03:00:00 AM	41.890389116	-87.628021263	THEFT
01/18/2019 04:58:00 PM	41.751347407	-87.700513186	ASSAULT
01/18/2019 04:25:00 PM	41.888099034	-87.639960193	DECEPTIVE PRACTICE
01/18/2019 02:00:00 AM	41.84811436	-87.642076789	BATTERY
01/18/2019 08:46:00 PM	41.894873277	-87.762908357	CRIMINAL DAMAGE
01/18/2019 06:10:00 AM	41.77118764	-87.575213114	ROBBERY
01/14/2019 07:45:00 AM	1197465.0	1840300.0	SEX OFFENSE
01/18/2019 06:00:00 PM	41.905672097	-87.723956979	CRIMINAL DAMAGE
01/18/2019 06:00:00 AM	41.909354855	-87.767390035	THEFT
01/18/2019 08:45:00 AM	41.77531546	-87.635475532	BURGLARY
01/18/2019 07:30:00 PM	41.748684547	-87.601474495	WEAPONS VIOLATION
01/18/2019 06:50:00 PM	41.918750757	-87.746543482	NARCOTICS
01/18/2019 12:45:00 PM	41.797322133	-87.622533108	ASSAULT
01/18/2019 02:10:00 PM	41.877821787	-87.63181674	THEFT
01/18/2019 10:00:00 PM	41.951064241	-87.671400498	ROBBERY
01/18/2019 08:00:00 AM	41.854839357	-87.657556895	CRIMINAL DAMAGE
01/18/2019 12:30:00 AM	41.688796139	-87.701027731	THEFT
01/18/2019 01:00:00 PM	41.775120522	-87.672589518	THEFT
01/18/2019 07:00:00 AM	41.936017764	-87.752545033	CRIMINAL DAMAGE
01/18/2019 10:00:00 PM	41.895430948	-87.719385994	NARCOTICS
01/18/2019 10:40:00 PM	41.798886001	-87.740475718	CRIMINAL DAMAGE
01/18/2019 06:45:00 AM	41.917692894	-87.680703288	MOTOR VEHICLE THEFT
01/18/2019 10:30:00 PM	41.784383416	-87.649761361	MOTOR VEHICLE THEFT
01/18/2019 07:25:00 PM	41.868541914	-87.639235361	THEFT
01/18/2019 11:19:00 PM	41.970599981	-87.714649091	BATTERY
01/18/2019 09:39:00 AM	41.89200307	-87.628076963	THEFT
01/18/2019 07:50:00 PM	41.923592987	-87.651426549	NARCOTICS
01/18/2019 10:53:00 PM	41.890865773	-87.706409952	NARCOTICS
01/18/2019 01:30:00 PM	41.92689683	-87.707281007	THEFT
01/18/2019 12:24:00 PM	41.881883933	-87.640060441	CRIMINAL TRESPASS
01/18/2019 03:30:00 PM	41.886987874	-87.751729667	THEFT
01/16/2019 06:00:00 PM	41.883500187	-87.627876698	THEFT
01/18/2019 10:00:00 AM	41.880267207	-87.632315103	OTHER OFFENSE
01/18/2019 12:30:00 PM	41.763073396	-87.606739468	BURGLARY
01/18/2019 04:20:00 AM	41.934015329	-87.645868923	BURGLARY
01/18/2019 09:00:00 PM	41.74413182	-87.545465718	THEFT
01/18/2019 05:30:00 PM	41.883264252	-87.766614133	ROBBERY
01/18/2019 02:55:00 PM	41.972169689	-87.656299683	THEFT
01/13/2019 01:00:00 PM	41.976762981	-87.900983721	THEFT
01/18/2019 04:00:00 PM	41.76200692	-87.684390878	ASSAULT
01/18/2019 05:00:00 PM	41.953465295	-87.743887042	THEFT
01/18/2019 07:50:00 PM	41.882394062	-87.627844798	THEFT
01/18/2019 08:31:00 PM	41.886560206	-87.716062887	WEAPONS VIOLATION
01/18/2019 02:40:00 PM	41.865397377	-87.640660777	MOTOR VEHICLE THEFT
01/18/2019 06:00:00 AM	41.908688881	-87.735081744	THEFT
